score,distance_to_goal,n_steps,sum_dists,payload_pos_w,payload_vel_w,payload_accel_w,payload_quat_w_0,payload_quat_w_1,payload_quat_w_2,payload_quat_w_3,drone_quat_w_0,drone_quat_w_1,drone_quat_w_2,drone_quat_w_3,payload_angvel_w,drone_angvel_w,cable_angles_w,N,velocity_ref,r_T,r_tau,W_Tf,T_f_initial,N_lookahead
28.42422515830467,28.42422515830467,1,0.0,19.20568370652721,0.4619327032246122,0.035751975017531995,0.3806721055302391,0.013393162429509387,0.0,0.18224173419745837,0.583600488081346,0.4366479642680924,0.30499162403161395,0.21649255221849512,0.3889122373147102,0.22766258518133567,0.3430186367047129,19,3.2348956470605783,0.0,0.6139029633698715,0.5180348985497442,1.4662313452005327,10
28.42422515830467,28.42422515830467,1,0.0,9.66612041702161,0.14423974715970928,0.28719437283580435,0.9170108627301602,0.7753031100270699,0.3720716869284282,0.333067989124166,0.28949070456921533,0.16266810534875337,0.5114706830208263,0.34666874595825814,0.27662495771059076,0.24686501517323628,0.10502091285779894,11,9.44024793571447,0.6781963081246654,0.08811463327356488,0.1277020691793334,2.536513117022358,2
4.553784661032186,4.553784661032186,8245,138228.23770876415,43.3911068484968,0.326924230476176,0.18767442663169404,0.45615102540330077,0.38042939181929714,0.5569208327046656,0.14058106744092283,0.13979822874441233,0.5134929113162805,0.8442548657482942,0.11871507798948848,0.41556951647502005,0.3060675475564972,0.7451206743532699,9,5.933894364976511,0.5087304320062354,0.10421400137026639,0.388030176138632,0.7101031123441541,9
21.208656824790133,21.208656824790133,710,1626.5734329305699,27.13432203605281,0.19490179806689437,0.09761006431826995,0.12764379733421385,0.23090960762979934,0.19810167990386957,0.352246785604127,0.5191626297850443,0.28674520726591934,0.10924293527603705,0.12030030293746953,0.2726313172250854,0.7070634745048839,0.47729176463695455,11,2.6096114323353876,0.8720313641036816,0.4489315409791982,0.2567850420659799,1.662026879140177,2
25.20612648953928,25.20612648953928,3752,56233.57465652547,24.7652118345039,0.18999088531638914,0.10236151159429531,0.09014910760419181,0.23519243473764828,0.09118014281280917,0.14942488131689688,0.2669853533114446,0.15803149461015656,0.030851818411918752,0.2921671455012649,0.9052329431747833,0.02410565813838138,0.20526850465225163,17,0.8328369594263662,0.23588762949273057,0.8146218202468903,0.6930221913537999,0.4998334252424786,7
28.42422515830467,28.42422515830467,1,0.0,18.178011911864388,0.21577325062752883,0.18093596533743167,0.17878413045909233,0.21806781572545775,0.5688496961828713,0.302984626131317,0.03497930589017334,0.917331400327319,0.08875641389610743,0.7046334986015397,0.25526351055426694,0.05378213205426757,0.6046655380379512,11,5.9072033608525025,0.9343377817937536,0.09391234717212274,0.026887027440495745,2.3046911692098146,2
21.243894653430452,21.243894653430452,3267,2477.077202906258,39.29677351824295,0.28452295010726425,0.548037189730847,0.7408557623241435,0.8733744914653166,0.15739735430433482,0.0,0.4582387595137981,0.7056432222070671,0.5656981216350453,0.3158179085806745,0.910547634535693,0.7772073329555335,0.13030649238274056,7,9.361076575296142,0.2026680001885495,0.22497446986909383,0.9417034855125396,1.0577116125066306,5
20.592305614877496,20.592305614877496,477,133.45900808489404,31.90382380753629,0.19546684754550922,0.13202340199659163,0.5759261578975563,0.5663870262085802,0.12007969148326618,0.0110980786897549,0.3685695508140337,0.23275419228808034,0.17460836862682363,0.22854077685724347,0.27236921461228736,0.8651053754535358,0.38194543739339437,11,7.373232072604984,0.08335505796242554,0.46084049848833536,0.16805713477151052,1.559480855244041,6
28.42284751073446,28.42284751073446,106,0.0018026039649989061,47.766438053279614,0.43335160925451954,0.25852189268940495,0.04752111554823821,0.3813050607035557,0.20586966705635965,0.520524618154813,0.18697179345354734,0.5206568606527747,0.6305088817252599,0.07124341879015797,0.43234851560566334,0.21348797346763623,0.7731940856837409,9,2.3308061208164226,0.0,0.6160706757146731,0.564716494955586,0.6410809028091184,1
28.42229365497885,28.42229365497885,12001,0.5760995829907829,5.0,0.3281973855314793,0.0,0.4624650375682533,0.38055712752949844,0.4121127838346082,0.016504644234060135,0.7137129804280672,0.6731297308325288,0.3208770175619176,0.8950182057443137,0.006586148787727202,0.18383485414097156,0.023153370370739498,5,0.03937405465265404,0.29229826343137666,0.20353271435383014,0.8284264777805533,0.172140569106586,8
